ni_pct,co_pct,mn_pct,ni_to_co_ratio,ni_to_mn_ratio,dopant_sum,temp_C,c_rate,predicted_accuracy,baseline_accuracy,improvement_pct
77.29,12.2,10.51,6.34,7.35,100.0,40,2.0,78.46,75.0,3.46
52.91,22.15,24.94,2.39,2.12,100.0,70,0.5,75.57,75.0,0.57
53.26,13.3,33.44,4.0,1.59,100.0,70,5.0,60.78,75.0,-14.22
56.7,16.18,27.12,3.5,2.09,100.0,70,1.0,76.94,75.0,1.94
45.18,27.58,27.24,1.64,1.66,100.0,25,2.0,73.47,75.0,-1.53
34.86,30.42,34.72,1.15,1.0,100.0,40,5.0,49.63,75.0,-25.37
41.36,20.35,38.29,2.03,1.08,100.0,70,2.0,72.58,75.0,-2.42
65.47,22.66,11.87,2.89,5.51,100.0,70,1.0,71.87,75.0,-3.13
20.86,13.48,65.66,1.55,0.32,100.0,40,1.0,92.14,75.0,17.14
26.96,22.13,50.91,1.22,0.53,100.0,55,5.0,58.6,75.0,-16.4
22.76,48.66,28.58,0.47,0.8,100.0,25,5.0,38.58,75.0,-36.42
22.44,47.79,29.77,0.47,0.75,100.0,55,1.0,57.45,75.0,-17.55
71.33,23.4,5.28,3.05,13.51,100.0,70,5.0,49.55,75.0,-25.45
26.96,49.32,23.72,0.55,1.14,100.0,25,1.0,65.08,75.0,-9.92
48.45,46.38,5.17,1.04,9.38,100.0,55,0.5,53.34,75.0,-21.66
25.87,10.25,63.88,2.52,0.4,100.0,40,5.0,71.34,75.0,-3.66
49.5,42.43,8.08,1.17,6.13,100.0,70,2.0,53.65,75.0,-21.35
21.39,20.97,57.65,1.02,0.37,100.0,25,1.0,84.1,75.0,9.1
30.39,13.65,55.95,2.23,0.54,100.0,25,0.5,93.76,75.0,18.76
46.03,16.46,37.51,2.8,1.23,100.0,25,5.0,65.35,75.0,-9.65
43.91,48.43,7.66,0.91,5.73,100.0,25,1.0,59.68,75.0,-15.32
56.95,31.5,11.55,1.81,4.93,100.0,70,0.5,66.38,75.0,-8.62
58.11,10.57,31.33,5.5,1.85,100.0,70,5.0,59.6,75.0,-15.4
22.72,20.31,56.98,1.12,0.4,100.0,40,1.0,85.53,75.0,10.53
42.48,28.0,29.53,1.52,1.44,100.0,40,1.0,73.15,75.0,-1.85
23.07,18.11,58.83,1.27,0.39,100.0,40,1.0,82.5,75.0,7.5
50.19,39.33,10.49,1.28,4.79,100.0,55,5.0,47.82,75.0,-27.18
24.36,48.78,26.86,0.5,0.91,100.0,40,0.5,65.92,75.0,-9.08
59.52,21.5,18.98,2.77,3.14,100.0,70,1.0,67.26,75.0,-7.74
29.78,31.53,38.7,0.94,0.77,100.0,55,0.5,71.01,75.0,-3.99
24.23,31.33,44.43,0.77,0.55,100.0,70,0.5,71.74,75.0,-3.26
58.55,26.23,15.23,2.23,3.84,100.0,55,2.0,68.14,75.0,-6.86
21.59,16.77,61.64,1.29,0.35,100.0,40,0.5,84.46,75.0,9.46
28.54,12.27,59.19,2.32,0.48,100.0,40,0.5,95.3,75.0,20.3
54.13,16.95,28.93,3.19,1.87,100.0,40,0.5,88.01,75.0,13.01
54.53,29.93,15.54,1.82,3.51,100.0,55,0.5,73.55,75.0,-1.45
43.29,34.13,22.58,1.27,1.92,100.0,70,0.5,70.94,75.0,-4.06
58.6,19.09,22.31,3.07,2.63,100.0,25,5.0,65.22,75.0,-9.78
47.5,31.75,20.75,1.5,2.29,100.0,70,2.0,62.2,75.0,-12.8
52.74,37.8,9.46,1.4,5.57,100.0,40,1.0,71.16,75.0,-3.84
24.08,33.54,42.39,0.72,0.57,100.0,55,2.0,68.07,75.0,-6.93
43.17,49.61,7.22,0.87,5.98,100.0,55,2.0,47.47,75.0,-27.53
26.49,32.28,41.23,0.82,0.64,100.0,40,1.0,75.43,75.0,0.43
50.53,36.23,13.24,1.39,3.82,100.0,55,0.5,65.47,75.0,-9.53
31.75,40.89,27.37,0.78,1.16,100.0,40,1.0,67.63,75.0,-7.37
24.16,16.82,59.02,1.44,0.41,100.0,70,0.5,84.06,75.0,9.06
26.05,25.38,48.57,1.03,0.54,100.0,55,1.0,71.94,75.0,-3.06
21.09,23.88,55.03,0.88,0.38,100.0,25,5.0,63.42,75.0,-11.58
25.67,27.27,47.06,0.94,0.55,100.0,55,2.0,70.41,75.0,-4.59
47.89,29.88,22.23,1.6,2.15,100.0,40,0.5,74.5,75.0,-0.5
24.27,29.37,46.36,0.83,0.52,100.0,25,2.0,75.02,75.0,0.02
39.14,41.76,19.1,0.94,2.05,100.0,40,0.5,69.6,75.0,-5.4
77.09,11.28,11.62,6.83,6.63,100.0,55,1.0,82.17,75.0,7.17
21.4,23.68,54.92,0.9,0.39,100.0,25,1.0,84.59,75.0,9.59
48.86,23.98,27.16,2.04,1.8,100.0,25,1.0,85.08,75.0,10.08
36.91,19.53,43.56,1.89,0.85,100.0,55,5.0,61.1,75.0,-13.9
27.09,18.98,53.93,1.43,0.5,100.0,25,1.0,87.71,75.0,12.71
61.8,30.18,8.02,2.05,7.71,100.0,70,1.0,62.8,75.0,-12.2
57.74,20.43,21.83,2.83,2.64,100.0,25,5.0,64.89,75.0,-10.11
72.65,10.36,16.99,7.01,4.28,100.0,25,2.0,85.43,75.0,10.43
60.44,18.5,21.05,3.27,2.87,100.0,70,2.0,74.0,75.0,-1.0
56.13,26.67,17.2,2.1,3.26,100.0,40,0.5,77.69,75.0,2.69
36.92,27.82,35.26,1.33,1.05,100.0,40,2.0,65.6,75.0,-9.4
30.65,48.68,20.67,0.63,1.48,100.0,70,0.5,51.39,75.0,-23.61
47.3,40.29,12.41,1.17,3.81,100.0,25,0.5,72.74,75.0,-2.26
41.37,19.08,39.55,2.17,1.05,100.0,55,2.0,72.89,75.0,-2.11
46.1,24.97,28.93,1.85,1.59,100.0,70,2.0,67.72,75.0,-7.28
44.76,32.77,22.47,1.37,1.99,100.0,55,5.0,48.65,75.0,-26.35
42.32,44.72,12.96,0.95,3.27,100.0,40,0.5,63.99,75.0,-11.01
56.17,16.46,27.37,3.41,2.05,100.0,70,2.0,71.93,75.0,-3.07
40.45,38.72,20.83,1.04,1.94,100.0,55,2.0,56.38,75.0,-18.62
54.74,24.88,20.38,2.2,2.69,100.0,25,5.0,59.57,75.0,-15.43
71.5,13.7,14.8,5.22,4.83,100.0,70,2.0,71.14,75.0,-3.86
45.74,28.32,25.94,1.62,1.76,100.0,55,1.0,70.66,75.0,-4.34
65.05,25.78,9.17,2.52,7.09,100.0,70,1.0,67.9,75.0,-7.1
33.91,43.88,22.21,0.77,1.53,100.0,70,0.5,59.32,75.0,-15.68
26.19,19.76,54.05,1.33,0.48,100.0,40,5.0,66.34,75.0,-8.66
22.8,43.12,34.08,0.53,0.67,100.0,40,2.0,59.84,75.0,-15.16
53.52,20.88,25.59,2.56,2.09,100.0,25,0.5,88.51,75.0,13.51
69.59,19.91,10.51,3.5,6.62,100.0,40,2.0,78.73,75.0,3.73
39.2,23.92,36.87,1.64,1.06,100.0,40,1.0,81.51,75.0,6.51
38.82,33.56,27.61,1.16,1.41,100.0,40,2.0,67.87,75.0,-7.13
43.35,48.66,7.98,0.89,5.43,100.0,55,2.0,51.71,75.0,-23.29
20.65,27.74,51.61,0.74,0.4,100.0,70,2.0,69.34,75.0,-5.66
46.56,38.83,14.61,1.2,3.19,100.0,40,1.0,66.55,75.0,-8.45
25.48,31.04,43.48,0.82,0.59,100.0,55,1.0,74.57,75.0,-0.43
39.16,37.51,23.33,1.04,1.68,100.0,70,5.0,43.92,75.0,-31.08
26.88,19.65,53.47,1.37,0.5,100.0,40,1.0,82.51,75.0,7.51
70.22,16.73,13.06,4.2,5.38,100.0,40,0.5,86.79,75.0,11.79
54.41,12.07,33.53,4.51,1.62,100.0,70,2.0,76.18,75.0,1.18
57.91,11.97,30.12,4.84,1.92,100.0,55,1.0,83.31,75.0,8.31
46.91,25.45,27.64,1.84,1.7,100.0,55,0.5,75.02,75.0,0.02
37.59,24.14,38.27,1.56,0.98,100.0,25,1.0,82.43,75.0,7.43
39.72,22.63,37.65,1.76,1.05,100.0,70,2.0,71.92,75.0,-3.08
60.35,29.64,10.01,2.04,6.03,100.0,25,0.5,80.42,75.0,5.42
65.14,22.83,12.03,2.85,5.42,100.0,55,1.0,75.28,75.0,0.28
67.49,17.69,14.81,3.82,4.56,100.0,40,1.0,82.9,75.0,7.9
67.38,22.38,10.24,3.01,6.58,100.0,25,0.5,86.67,75.0,11.67
25.47,49.0,25.53,0.52,1.0,100.0,55,5.0,36.81,75.0,-38.19
49.67,26.44,23.89,1.88,2.08,100.0,55,0.5,72.03,75.0,-2.97
23.45,27.79,48.76,0.84,0.48,100.0,40,0.5,83.83,75.0,8.83
52.97,33.06,13.97,1.6,3.79,100.0,70,0.5,65.16,75.0,-9.84
21.66,48.88,29.46,0.44,0.74,100.0,55,0.5,58.16,75.0,-16.84
73.26,19.66,7.07,3.73,10.36,100.0,25,1.0,76.55,75.0,1.55
41.05,37.25,21.69,1.1,1.89,100.0,40,0.5,72.31,75.0,-2.69
27.02,38.64,34.34,0.7,0.79,100.0,70,0.5,60.02,75.0,-14.98
28.58,34.29,37.13,0.83,0.77,100.0,70,2.0,58.46,75.0,-16.54
65.69,13.54,20.77,4.85,3.16,100.0,70,1.0,80.36,75.0,5.36
57.09,37.07,5.83,1.54,9.79,100.0,55,2.0,60.8,75.0,-14.2
26.07,12.56,61.37,2.07,0.42,100.0,70,1.0,81.39,75.0,6.39
25.05,33.85,41.11,0.74,0.61,100.0,55,5.0,49.02,75.0,-25.98
23.48,13.53,62.98,1.74,0.37,100.0,40,5.0,66.21,75.0,-8.79
24.37,18.44,57.2,1.32,0.43,100.0,40,1.0,83.17,75.0,8.17
28.42,49.26,22.33,0.58,1.27,100.0,70,5.0,34.55,75.0,-40.45
62.37,11.21,26.41,5.56,2.36,100.0,40,5.0,65.29,75.0,-9.71
24.88,43.75,31.37,0.57,0.79,100.0,25,1.0,66.78,75.0,-8.22
25.09,28.41,46.5,0.88,0.54,100.0,25,0.5,77.87,75.0,2.87
53.52,18.92,27.56,2.83,1.94,100.0,55,2.0,76.91,75.0,1.91
42.46,15.35,42.19,2.77,1.01,100.0,70,1.0,81.0,75.0,6.0
42.24,48.13,9.63,0.88,4.39,100.0,55,1.0,58.65,75.0,-16.35
68.77,12.91,18.33,5.33,3.75,100.0,40,1.0,88.67,75.0,13.67
76.83,17.96,5.2,4.28,14.77,100.0,70,2.0,66.47,75.0,-8.53
23.17,44.12,32.71,0.53,0.71,100.0,55,1.0,60.31,75.0,-14.69
29.88,18.9,51.22,1.58,0.58,100.0,70,2.0,67.2,75.0,-7.8
42.58,31.79,25.63,1.34,1.66,100.0,70,2.0,70.73,75.0,-4.27
25.01,15.03,59.96,1.66,0.42,100.0,55,5.0,64.03,75.0,-10.97
66.63,21.59,11.78,3.09,5.65,100.0,70,0.5,77.68,75.0,2.68
53.5,19.55,26.95,2.74,1.99,100.0,40,5.0,57.3,75.0,-17.7
45.45,18.54,36.0,2.45,1.26,100.0,25,1.0,88.61,75.0,13.61
53.95,20.45,25.6,2.64,2.11,100.0,25,1.0,88.82,75.0,13.82
26.67,38.16,35.17,0.7,0.76,100.0,70,2.0,57.62,75.0,-17.38
49.56,18.7,31.74,2.65,1.56,100.0,25,5.0,62.05,75.0,-12.95
20.68,24.67,54.65,0.84,0.38,100.0,70,2.0,68.78,75.0,-6.22
48.12,25.64,26.24,1.88,1.83,100.0,55,5.0,47.0,75.0,-28.0
23.38,49.06,27.56,0.48,0.85,100.0,40,5.0,40.3,75.0,-34.7
27.13,48.19,24.68,0.56,1.1,100.0,25,5.0,46.2,75.0,-28.8
27.05,42.01,30.94,0.64,0.87,100.0,55,5.0,42.58,75.0,-32.42
58.95,19.67,21.38,3.0,2.76,100.0,40,5.0,59.52,75.0,-15.48
64.76,12.72,22.52,5.09,2.88,100.0,25,0.5,92.43,75.0,17.43
55.0,22.68,22.32,2.43,2.46,100.0,25,1.0,83.17,75.0,8.17
38.76,30.48,30.76,1.27,1.26,100.0,40,5.0,48.76,75.0,-26.24
42.49,30.24,27.27,1.41,1.56,100.0,55,5.0,50.83,75.0,-24.17
37.14,41.11,21.75,0.9,1.71,100.0,55,2.0,64.71,75.0,-10.29
30.69,22.78,46.52,1.35,0.66,100.0,25,1.0,79.7,75.0,4.7
33.42,43.79,22.79,0.76,1.47,100.0,40,1.0,63.37,75.0,-11.63
71.55,16.7,11.74,4.28,6.09,100.0,55,1.0,84.31,75.0,9.31
20.73,37.49,41.78,0.55,0.5,100.0,40,5.0,53.25,75.0,-21.75
44.21,20.52,35.27,2.15,1.25,100.0,40,2.0,74.63,75.0,-0.37
22.59,12.44,64.97,1.82,0.35,100.0,25,1.0,93.41,75.0,18.41
43.91,11.43,44.66,3.84,0.98,100.0,40,2.0,83.46,75.0,8.46
51.66,10.39,37.94,4.97,1.36,100.0,40,0.5,88.78,75.0,13.78
30.19,38.18,31.63,0.79,0.95,100.0,70,0.5,64.72,75.0,-10.28
24.43,23.18,52.4,1.05,0.47,100.0,40,2.0,75.18,75.0,0.18
53.23,37.74,9.03,1.41,5.89,100.0,55,5.0,43.83,75.0,-31.17
42.98,29.68,27.33,1.45,1.57,100.0,25,1.0,74.71,75.0,-0.29
51.39,22.16,26.45,2.32,1.94,100.0,25,0.5,80.8,75.0,5.8
72.3,13.77,13.93,5.25,5.19,100.0,40,0.5,86.13,75.0,11.13
61.74,21.76,16.5,2.84,3.74,100.0,40,2.0,78.57,75.0,3.57
47.27,27.85,24.87,1.7,1.9,100.0,55,5.0,52.24,75.0,-22.76
41.79,16.87,41.34,2.48,1.01,100.0,70,2.0,72.33,75.0,-2.67
55.06,37.72,7.22,1.46,7.62,100.0,25,2.0,66.58,75.0,-8.42
77.1,14.1,8.8,5.47,8.76,100.0,70,2.0,71.53,75.0,-3.47
22.73,19.01,58.27,1.2,0.39,100.0,55,2.0,82.13,75.0,7.13
36.86,36.49,26.65,1.01,1.38,100.0,25,2.0,67.11,75.0,-7.89
69.03,18.79,12.18,3.67,5.66,100.0,55,5.0,59.17,75.0,-15.83
28.69,13.77,57.54,2.08,0.5,100.0,40,2.0,80.85,75.0,5.85
47.34,16.25,36.41,2.91,1.3,100.0,55,5.0,62.77,75.0,-12.23
30.64,40.17,29.19,0.76,1.05,100.0,40,1.0,67.62,75.0,-7.38
36.64,32.73,30.63,1.12,1.2,100.0,70,1.0,65.98,75.0,-9.02
31.29,20.99,47.73,1.49,0.66,100.0,25,1.0,83.58,75.0,8.58
47.82,28.98,23.2,1.65,2.06,100.0,25,1.0,75.12,75.0,0.12
41.2,23.35,35.45,1.76,1.16,100.0,70,0.5,76.55,75.0,1.55
55.02,33.17,11.81,1.66,4.66,100.0,40,5.0,51.85,75.0,-23.15
24.66,45.56,29.78,0.54,0.83,100.0,25,1.0,65.7,75.0,-9.3
71.76,10.82,17.42,6.63,4.12,100.0,55,0.5,86.53,75.0,11.53
43.57,19.98,36.46,2.18,1.19,100.0,40,5.0,61.55,75.0,-13.45
61.89,30.75,7.36,2.01,8.41,100.0,25,0.5,77.01,75.0,2.01
52.17,12.05,35.79,4.33,1.46,100.0,55,0.5,86.04,75.0,11.04
38.57,19.31,42.11,2.0,0.92,100.0,55,2.0,74.75,75.0,-0.25
20.26,45.63,34.11,0.44,0.59,100.0,25,0.5,77.07,75.0,2.07
61.08,22.41,16.51,2.73,3.7,100.0,70,0.5,75.4,75.0,0.4
29.76,17.27,52.97,1.72,0.56,100.0,70,5.0,61.14,75.0,-13.86
36.43,38.74,24.83,0.94,1.47,100.0,25,0.5,74.18,75.0,-0.82
69.35,22.91,7.74,3.03,8.96,100.0,55,2.0,67.95,75.0,-7.05
55.86,12.92,31.22,4.32,1.79,100.0,70,1.0,83.96,75.0,8.96
63.54,28.56,7.9,2.22,8.05,100.0,70,1.0,65.92,75.0,-9.08
56.8,15.33,27.86,3.7,2.04,100.0,70,5.0,61.22,75.0,-13.78
45.09,47.11,7.8,0.96,5.78,100.0,40,5.0,38.8,75.0,-36.2
69.5,12.59,17.91,5.52,3.88,100.0,70,0.5,78.6,75.0,3.6
28.0,29.72,42.28,0.94,0.66,100.0,25,5.0,59.52,75.0,-15.48
22.71,14.25,63.04,1.59,0.36,100.0,25,0.5,90.52,75.0,15.52
21.58,41.04,37.38,0.53,0.58,100.0,40,5.0,48.62,75.0,-26.38
42.59,42.32,15.09,1.01,2.82,100.0,40,1.0,60.3,75.0,-14.7
26.63,43.87,29.5,0.61,0.9,100.0,25,1.0,66.28,75.0,-8.72
79.24,14.56,6.2,5.44,12.77,100.0,40,1.0,78.13,75.0,3.13
29.03,35.76,35.22,0.81,0.82,100.0,70,1.0,72.96,75.0,-2.04
34.22,39.55,26.22,0.87,1.31,100.0,55,0.5,61.47,75.0,-13.53
42.85,33.09,24.05,1.29,1.78,100.0,55,0.5,70.77,75.0,-4.23
39.42,18.46,42.12,2.14,0.94,100.0,55,0.5,86.22,75.0,11.22
48.88,25.74,25.38,1.9,1.93,100.0,25,1.0,82.63,75.0,7.63
66.15,19.29,14.56,3.43,4.54,100.0,40,2.0,77.5,75.0,2.5
48.12,11.38,40.5,4.23,1.19,100.0,55,1.0,84.14,75.0,9.14
44.89,35.56,19.55,1.26,2.3,100.0,70,1.0,67.12,75.0,-7.88
36.4,13.26,50.34,2.75,0.72,100.0,70,2.0,79.49,75.0,4.49
23.38,27.4,49.22,0.85,0.48,100.0,70,2.0,67.38,75.0,-7.62
71.88,21.71,6.41,3.31,11.21,100.0,40,5.0,58.17,75.0,-16.83
45.73,34.96,19.31,1.31,2.37,100.0,55,1.0,65.55,75.0,-9.45
65.51,28.41,6.08,2.31,10.77,100.0,70,2.0,58.99,75.0,-16.01
42.31,11.58,46.11,3.65,0.92,100.0,40,5.0,72.22,75.0,-2.78
34.65,10.58,54.78,3.27,0.63,100.0,70,2.0,83.01,75.0,8.01
66.14,16.53,17.33,4.0,3.82,100.0,55,2.0,71.51,75.0,-3.49
76.69,14.17,9.14,5.41,8.39,100.0,55,5.0,59.53,75.0,-15.47
70.98,15.82,13.2,4.49,5.38,100.0,55,1.0,78.82,75.0,3.82
34.84,45.09,20.07,0.77,1.74,100.0,55,5.0,39.35,75.0,-35.65
47.03,31.13,21.84,1.51,2.15,100.0,55,1.0,69.59,75.0,-5.41
27.75,28.69,43.56,0.97,0.64,100.0,70,2.0,68.11,75.0,-6.89
77.24,14.27,8.49,5.41,9.1,100.0,55,5.0,57.62,75.0,-17.38
56.37,35.98,7.65,1.57,7.37,100.0,70,0.5,61.54,75.0,-13.46
33.72,44.72,21.56,0.75,1.56,100.0,55,2.0,58.56,75.0,-16.44
63.74,14.77,21.49,4.32,2.97,100.0,70,5.0,56.42,75.0,-18.58
57.09,35.04,7.87,1.63,7.25,100.0,55,2.0,56.47,75.0,-18.53
41.49,13.01,45.5,3.19,0.91,100.0,70,5.0,59.99,75.0,-15.01
26.81,14.5,58.69,1.85,0.46,100.0,55,1.0,83.73,75.0,8.73
60.29,11.97,27.73,5.04,2.17,100.0,40,0.5,93.56,75.0,18.56
51.22,20.3,28.48,2.52,1.8,100.0,70,2.0,72.41,75.0,-2.59
66.34,15.43,18.23,4.3,3.64,100.0,40,0.5,88.97,75.0,13.97
51.21,20.4,28.39,2.51,1.8,100.0,70,1.0,77.02,75.0,2.02
45.18,35.96,18.86,1.26,2.4,100.0,70,5.0,45.55,75.0,-29.45
55.8,12.57,31.63,4.44,1.76,100.0,70,0.5,80.8,75.0,5.8
53.66,34.42,11.93,1.56,4.5,100.0,25,5.0,51.51,75.0,-23.49
40.97,32.14,26.89,1.27,1.52,100.0,55,1.0,66.22,75.0,-8.78
44.21,38.41,17.38,1.15,2.54,100.0,40,2.0,61.22,75.0,-13.78
28.04,14.5,57.46,1.93,0.49,100.0,40,1.0,89.65,75.0,14.65
21.73,39.44,38.84,0.55,0.56,100.0,70,0.5,65.18,75.0,-9.82
65.31,21.0,13.69,3.11,4.77,100.0,40,0.5,85.1,75.0,10.1
57.22,35.56,7.22,1.61,7.93,100.0,40,0.5,66.9,75.0,-8.1
62.24,23.64,14.12,2.63,4.41,100.0,40,5.0,58.37,75.0,-16.63
32.78,49.91,17.32,0.66,1.89,100.0,40,2.0,50.05,75.0,-24.95
28.18,20.54,51.28,1.37,0.55,100.0,25,0.5,88.53,75.0,13.53
20.87,21.17,57.96,0.99,0.36,100.0,70,0.5,81.7,75.0,6.7
41.04,47.23,11.74,0.87,3.5,100.0,40,0.5,61.97,75.0,-13.03
55.4,10.99,33.62,5.04,1.65,100.0,25,1.0,92.33,75.0,17.33
43.53,37.87,18.6,1.15,2.34,100.0,25,0.5,69.97,75.0,-5.03
46.25,39.01,14.74,1.19,3.14,100.0,70,1.0,55.17,75.0,-19.83
75.3,11.27,13.42,6.68,5.61,100.0,55,0.5,86.62,75.0,11.62
40.9,48.98,10.13,0.83,4.04,100.0,55,1.0,60.96,75.0,-14.04
37.24,19.05,43.71,1.95,0.85,100.0,55,5.0,57.05,75.0,-17.95
67.02,12.61,20.37,5.31,3.29,100.0,40,5.0,68.88,75.0,-6.12
43.79,42.87,13.33,1.02,3.28,100.0,70,1.0,57.45,75.0,-17.55
57.33,35.85,6.82,1.6,8.4,100.0,55,2.0,55.58,75.0,-19.42
34.51,46.98,18.5,0.73,1.86,100.0,40,2.0,52.57,75.0,-22.43
76.97,15.13,7.89,5.09,9.75,100.0,70,1.0,76.24,75.0,1.24
28.82,36.01,35.17,0.8,0.82,100.0,40,5.0,49.1,75.0,-25.9
67.89,25.9,6.2,2.62,10.94,100.0,55,1.0,67.55,75.0,-7.45
45.98,35.0,19.02,1.31,2.42,100.0,55,2.0,56.32,75.0,-18.68
35.49,27.57,36.94,1.29,0.96,100.0,25,1.0,76.86,75.0,1.86
47.55,11.6,40.85,4.1,1.16,100.0,25,5.0,71.55,75.0,-3.45
34.06,38.49,27.45,0.89,1.24,100.0,70,2.0,56.78,75.0,-18.22
49.56,43.06,7.39,1.15,6.71,100.0,40,2.0,56.1,75.0,-18.9
39.73,38.06,22.21,1.04,1.79,100.0,40,0.5,70.69,75.0,-4.31
58.0,28.37,13.62,2.04,4.26,100.0,55,0.5,76.12,75.0,1.12
34.41,12.2,53.39,2.82,0.64,100.0,55,2.0,81.98,75.0,6.98
24.55,27.08,48.37,0.91,0.51,100.0,70,2.0,66.52,75.0,-8.48
27.73,28.76,43.51,0.96,0.64,100.0,25,1.0,82.0,75.0,7.0
27.68,47.14,25.18,0.59,1.1,100.0,55,5.0,35.64,75.0,-39.36
29.11,35.64,35.24,0.82,0.83,100.0,40,2.0,64.9,75.0,-10.1
28.33,22.47,49.2,1.26,0.58,100.0,55,5.0,57.59,75.0,-17.41
58.45,31.01,10.53,1.88,5.55,100.0,25,2.0,65.63,75.0,-9.37
30.91,12.64,56.44,2.45,0.55,100.0,40,5.0,67.54,75.0,-7.46
40.74,48.9,10.36,0.83,3.93,100.0,25,0.5,58.08,75.0,-16.92
47.01,41.36,11.64,1.14,4.04,100.0,70,2.0,58.95,75.0,-16.05
48.44,29.11,22.45,1.66,2.16,100.0,70,1.0,65.05,75.0,-9.95
60.05,24.21,15.74,2.48,3.82,100.0,25,5.0,64.38,75.0,-10.62
30.34,37.3,32.36,0.81,0.94,100.0,40,2.0,64.24,75.0,-10.76
31.54,36.49,31.97,0.86,0.99,100.0,25,0.5,76.85,75.0,1.85
22.45,38.61,38.93,0.58,0.58,100.0,55,0.5,66.9,75.0,-8.1
30.14,20.73,49.14,1.45,0.61,100.0,55,0.5,82.53,75.0,7.53
36.72,22.63,40.66,1.62,0.9,100.0,25,0.5,87.68,75.0,12.68
30.62,15.01,54.37,2.04,0.56,100.0,55,2.0,80.92,75.0,5.92
25.32,36.22,38.46,0.7,0.66,100.0,25,1.0,75.82,75.0,0.82
27.24,11.59,61.17,2.35,0.45,100.0,55,5.0,65.9,75.0,-9.1
47.65,33.91,18.45,1.41,2.58,100.0,25,1.0,71.67,75.0,-3.33
32.38,44.79,22.83,0.72,1.42,100.0,55,5.0,35.15,75.0,-39.85
41.86,45.63,12.51,0.92,3.35,100.0,40,1.0,62.88,75.0,-12.12
50.21,27.96,21.83,1.8,2.3,100.0,40,2.0,72.86,75.0,-2.14
61.42,28.37,10.2,2.16,6.02,100.0,55,2.0,70.01,75.0,-4.99
22.36,13.08,64.56,1.71,0.35,100.0,25,5.0,73.22,75.0,-1.78
37.87,42.18,19.96,0.9,1.9,100.0,55,2.0,54.17,75.0,-20.83
48.02,44.32,7.66,1.08,6.26,100.0,70,5.0,30.65,75.0,-44.35
24.91,19.79,55.31,1.26,0.45,100.0,70,1.0,80.81,75.0,5.81
33.67,25.66,40.68,1.31,0.83,100.0,25,2.0,70.72,75.0,-4.28
31.96,45.55,22.49,0.7,1.42,100.0,55,2.0,53.34,75.0,-21.66
23.66,45.08,31.25,0.52,0.76,100.0,55,5.0,39.89,75.0,-35.11
36.61,19.73,43.66,1.86,0.84,100.0,40,5.0,62.35,75.0,-12.65
45.53,19.61,34.87,2.32,1.31,100.0,25,5.0,64.87,75.0,-10.13
64.9,17.7,17.4,3.67,3.73,100.0,70,5.0,55.77,75.0,-19.23
31.07,14.08,54.85,2.21,0.57,100.0,70,0.5,76.89,75.0,1.89
32.56,46.44,20.99,0.7,1.55,100.0,25,5.0,44.63,75.0,-30.37
42.23,42.82,14.95,0.99,2.82,100.0,70,0.5,53.33,75.0,-21.67
49.07,40.4,10.53,1.21,4.66,100.0,25,1.0,69.97,75.0,-5.03
57.1,11.95,30.95,4.78,1.84,100.0,70,5.0,59.06,75.0,-15.94
42.13,43.75,14.12,0.96,2.98,100.0,70,0.5,52.82,75.0,-22.18
47.75,27.52,24.73,1.74,1.93,100.0,25,0.5,78.26,75.0,3.26
64.85,23.7,11.46,2.74,5.66,100.0,25,0.5,80.35,75.0,5.35
22.2,31.86,45.94,0.7,0.48,100.0,70,2.0,66.86,75.0,-8.14
35.15,13.65,51.2,2.57,0.69,100.0,70,0.5,84.65,75.0,9.65
65.33,21.21,13.46,3.08,4.85,100.0,40,5.0,59.53,75.0,-15.47
56.3,12.12,31.57,4.64,1.78,100.0,55,5.0,67.21,75.0,-7.79
50.7,17.46,31.84,2.9,1.59,100.0,25,5.0,65.67,75.0,-9.33
51.93,17.53,30.54,2.96,1.7,100.0,25,0.5,90.55,75.0,15.55
26.43,17.37,56.2,1.52,0.47,100.0,55,0.5,87.01,75.0,12.01
46.84,12.28,40.88,3.81,1.15,100.0,40,2.0,78.63,75.0,3.63
51.96,33.51,14.53,1.55,3.58,100.0,70,1.0,68.41,75.0,-6.59
34.55,43.61,21.84,0.79,1.58,100.0,70,2.0,48.39,75.0,-26.61
36.15,10.7,53.15,3.38,0.68,100.0,40,5.0,72.58,75.0,-2.42
42.64,11.96,45.4,3.56,0.94,100.0,40,5.0,63.62,75.0,-11.38
21.2,32.91,45.88,0.64,0.46,100.0,55,5.0,52.35,75.0,-22.65
39.32,42.78,17.9,0.92,2.2,100.0,55,2.0,61.43,75.0,-13.57
32.69,23.07,44.24,1.42,0.74,100.0,70,5.0,53.64,75.0,-21.36
39.65,23.98,36.37,1.65,1.09,100.0,40,5.0,58.08,75.0,-16.92
27.19,33.85,38.96,0.8,0.7,100.0,40,5.0,54.03,75.0,-20.97
73.43,20.97,5.6,3.5,13.11,100.0,70,0.5,73.39,75.0,-1.61
55.62,11.06,33.32,5.03,1.67,100.0,70,1.0,87.04,75.0,12.04
23.33,18.28,58.39,1.28,0.4,100.0,70,0.5,82.12,75.0,7.12
36.94,26.68,36.38,1.38,1.02,100.0,70,0.5,72.5,75.0,-2.5
49.91,33.23,16.86,1.5,2.96,100.0,70,1.0,62.8,75.0,-12.2
